devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC,dt_offset,synch_dev_time
VA304,0.0068197141600729065,0.5755616193324172,259,1.0360000000012661,12801,51.20400000006258,1.0360000000012661,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e8bfa280>, <matplotlib.lines.Line2D object at 0x1e8bfa1c0>)",,2023-02-15 10:25:02.036000+00:00
PC701,0.03190472350339144,0.433823616898023,281,1.1240000000013737,12801,51.20400000006258,1.1240000000013737,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ea26f1f0>, <matplotlib.lines.Line2D object at 0x1ea26f130>)",,2023-02-15 10:25:02.124000+00:00
PC707,0.11503915482345779,0.3615433812210599,100,0.40000000000048885,12801,51.20400000006258,0.40000000000048885,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1eb8de760>, <matplotlib.lines.Line2D object at 0x1eb8de6a0>)",,2023-02-15 10:25:01.400000+00:00
WW503,0.04114010767737746,0.26523683396900494,378,1.4765625,12801,51.20400000006258,2.232000000002728,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ecf5c520>, <matplotlib.lines.Line2D object at 0x1ecf5c460>)",2023-02-15 10:25:17.476562500+00:00,2023-02-15 10:25:02.476562500+00:00
WW504,0.004417468769043174,0.3773872375381734,357,1.39453125,12801,51.20400000006258,0.680000000000831,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ee5d8310>, <matplotlib.lines.Line2D object at 0x1ee5d8250>)",2023-02-15 10:25:17.394531250+00:00,2023-02-15 10:25:02.394531250+00:00
VN101,0.0032639771976562927,0.3937440761170018,586,2.3440000000028647,12801,51.20400000006258,2.3440000000028647,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1efc41be0>, <matplotlib.lines.Line2D object at 0x1efc41b20>)",,2023-02-15 10:25:03.344000+00:00
VN102,0.0030960522024062673,0.5777363346221814,443,1.7720000000021656,12801,51.20400000006258,1.7720000000021656,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f12c4340>, <matplotlib.lines.Line2D object at 0x1f12c4280>)",,2023-02-15 10:25:02.772000+00:00
BR607,0.005293579746397839,0.46667936751093236,318,1.2720000000015546,12801,51.20400000006258,1.2720000000015546,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f293f100>, <matplotlib.lines.Line2D object at 0x1f293f040>)",,2023-02-15 10:25:02.272000+00:00
VN202,0.1006814290550602,,777,,12801,51.20400000006258,3.1080000000037984,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f3fab820>, <matplotlib.lines.Line2D object at 0x1f3fab760>)",,
VN206,0.12642752790196446,0.2730474534811791,266,1.0640000000013004,12801,51.20400000006258,1.0640000000013004,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f56274c0>, <matplotlib.lines.Line2D object at 0x1f5627400>)",,2023-02-15 10:25:02.064000+00:00
LS407,0.004675170064536415,0.4128652230135072,511,1.99609375,12801,51.20400000006258,2.8080000000034318,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f6c97c70>, <matplotlib.lines.Line2D object at 0x1f6c97bb0>)",2023-02-15 10:25:17.996093750+00:00,2023-02-15 10:25:02.996093750+00:00
